name,kv_anhhuong,time_start,lon,lat,level,disaster_level,type
Động đất tại Kon Tum,"Xã Măng Buk, huyện Kon Plông, tỉnh Kon Tum",2023-09-24T10:02:00,108.176,14.937,0,,Động đất
Động đất tại Quảng Nam,"Xã Trà Đốc, huyện Bắc Trà My, tỉnh Quảng Nam",2023-09-24T20:04:00,108.154,15.352,0,,Động đất
Áp thấp nhiệt đới,Biển Đông,2023-09-24T13:00:00,106.4,16.8,6,3,Áp thấp nhiệt đới
Động đất tại Kon Tum,Xã Đắk Nên - huyện Kon Plông - tỉnh Kon Tum,2023-09-28T00:32:00,108.203,15.037,0,,Động đất
Động đất tại Kon Tum,"Xã Đắk Ring, huyện Kon Plông, tỉnh Kon Tum",2023-09-25T02:52:00,108.295,14.89,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2023-09-26T16:35:00,108.235,14.851,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2023-09-29T11:04:00,108.26,14.787,0,,Động đất
Động đất tại Quảng Nam,Xã Trà Vinh - huyện Nam Trà My - tỉnh Quảng Nam,2023-09-30T04:21:00,108.192,15.055,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Nên - huyện Kon Plông - tỉnh Kon Tum,2023-09-30T04:44:00,108.21,15.022,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2023-10-02T18:27:00,108.247,14.855,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2023-10-05T06:39:00,108.233,14.801,0,,Động đất
Động đất tại Sơn La," xã Mường Hung, huyện Sông Mã, tỉnh Sơn La",2023-10-05T11:10:00,103.81,20.928,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2023-10-06T08:30:00,108.229,14.83,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2023-10-06T07:18:00,108.265,14.906,0,,Động đất
Lốc tại Bình Phước,Huyện Phú Riềng và Thị xã Bình Long - tỉnh Bình Phước,2023-10-28T17:30:00,106.593453,11.692509,0,,Lốc
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2023-10-08T19:10:00,108.253,14.895,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2023-10-08T14:53:00,108.234,14.813,0,,Động đất
Động đất tại Quảng Nam,Xã Trà Mai - huyện Nam Trà My - tỉnh Quảng Nam,2023-11-03T08:45:00,108.184,15.183,0,,Động đất
Mưa lớn gây lũ tại Hà Tĩnh,"Các huyện Hương Khê, Vũ Quang, Thạch Hà, Cẩm Xuyên, Can Lộc, Đức Thọ, Thị xã Kỳ Anh, Thị xã Hồng Lĩnh - tỉnh Hà Tĩnh",2023-10-28T19:00:00,105.690294,18.303067,0,,Lũ
Mưa lớn tại Quảng Trị,Tỉnh Quảng Trị,2023-11-12T12:00:00,107.19221485701506,16.7481573902395,0,,Mưa lớn
Mưa lớn gây sạt lở đất tại Quảng Nam,"xã Trà Giang, Trà Ka - huyện Bắc Trà My - tỉnh Quảng Nam ",2023-10-30T13:00:00,108.249282,15.340953,0,,Sạt lở đất
Sạt lở đất tại Vĩnh Long,xã Đồng Phú - huyện Long Hồ - tỉnh Vĩnh Long,2023-10-27T04:00:00,105.980152,10.320857,0,,Sạt lở đất
Mưa lớn tại Tây Ninh,"Huyện Gò Dầu, Dương Minh Châu, Tân Biên, Bến Cầu, Thị xã Trảng Bàng, Tân Châu- tỉnh Tây Ninh",2023-10-27T15:00:00,106.353233,11.045628,0,,Mưa lớn
Mưa lớn tại Thừa Thiên Huế,Tỉnh Thừa Thiên Huế,2023-11-13T10:00:00,107.58327055014946,16.46133988938541,0,,Mưa lớn
Cơn bão số 4,Biển Đông,2023-10-03T07:00:00,110.8,20.0,15,3,Bão
Lốc tại Trà Vinh,"TP Trà Vinh, huyện Châu Thành - tỉnh Trà Vinh",2023-11-09T23:00:00,106.334401,9.96261,0,,Lốc
Mưa lớn tại Hà Tĩnh,"các Huyện Lộc Hà, Hương Sơn, Vũ Quang, Can Lộc - tỉnh Hà Tĩnh",2023-11-12T17:00:00,105.501337,18.37949,0,,Mưa lớn
Mưa lớn gây sạt lở đất tại Quảng Nam,huyện Đại Lộc - tỉnh Quảng Nam,2023-11-12T13:00:00,108.095794,15.846889,0,,Sạt lở đất
Động đất tại Kon Tum,"xã Đắk Tăng, huyện Kon Plông, tỉnh Kon Tum",2023-10-16T01:45:00,108.283,14.807,0,,Động đất
Mưa lớn tại miền Trung,Các tỉnh từ Hà Tĩnh tới Bình Định,2023-10-10T19:00:00,107.512159,16.443637,0,4,Mưa lớn
Lũ tại Bình Thuận,"Xã Hàm Trí, huyện Hàm Thuận Bắc, tỉnh Bình Thuận.",2023-10-23T15:30:00,108.153141,11.135052,0,,Lũ
Động đất tại Quảng Bình,Xã Quảng Châu - huyện Quảng Trạch - tỉnh Quảng Bình,2023-10-25T06:55:00,106.392,17.868,0,,Động đất
Lốc tại Cà Mau,"Huyện U Minh, Phú Tân - tỉnh Cà Mau",2023-11-09T22:00:00,104.883029,8.886076,0,,Lốc
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - Tỉnh Kon Tum,2023-11-16T16:07:00,108.254,14.774,0,,Động đất
Ngập lụt tại Quảng Bình,"Xã Trọng Hóa, Dân Hóa, Đức Hóa, huyện Minh Hóa, tỉnh Quảng Bình",2023-10-23T00:00:00,105.793891,17.876333,0,,Ngập lụt
Ngập lụt tại Quảng Trị,"Các huyện Hướng Hóa, Hải Lăng, Tp Đông Hà, Đakrông, tỉnh Quảng Trị",2023-10-23T15:00:00,107.313675,16.621504,0,,Ngập lụt
Mưa lớn tại Bình Thuận,Xã Tân Bình - huyện Bắc Bình - tỉnh Bình Thuận,2023-10-23T13:00:00,108.271874,11.199228,0,,Mưa lớn
Mưa lớn gây sạt lở đất tại Quảng Bình,"Các huyện Minh Hóa, Bố Trạch - tỉnh Quảng Bình",2023-10-30T19:00:00,105.723681,17.881243,0,,Sạt lở đất
Mưa Lớn tại An Giang,"Xã Long Hòa, huyện Phú Tân, tỉnh An Giang",2023-10-31T17:30:00,105.274757,10.761756,0,,Mưa lớn
Động đất tại Quảng Nam,Xã Trà Giáp - huyện Bắc Trà My - tỉnh Quảng Nam,2023-10-29T22:56:00,108.235,15.217,0,,Động đất
Lốc tại Tây Ninh,"Xã Phước Đông, Phước Thạnh, Hiệp Thạnh, Thị trấn Gò Dầu, Bàu Đồn - huyện Gò Dầu - tỉnh Tây Ninh",2023-10-28T17:00:00,106.315292,11.177608,0,,Lốc
Mưa lớn gây ngập lụt tại Quảng Ngãi,Xã Tịnh Phong - huyện Sơn Tịnh - tỉnh Quảng Ngãi,2023-10-30T17:00:00,108.788486,15.214548,0,,Ngập lụt
Dông lốc tại Vĩnh Long,"các xã Song Phú, Long Phú - huyện Tam Bình - tỉnh Vĩnh Long",2023-10-26T19:00:00,105.91006,10.068803,0,,Lốc
Mưa lớn tại Đồng Tháp,"Xã Tân Công Chí, Huyện Tân Hồng, tỉnh Đồng Tháp",2023-10-31T15:00:00,105.454628,10.841605,0,,Mưa lớn
Mưa lớn tại Long An,"Xã Hưng Điền, huyện Tân Hưng, tỉnh Long An",2023-10-31T17:00:00,105.56852177961488,10.928887891331163,0,,Mưa lớn
Lốc tại Hậu Giang,Xã Thạnh Hòa - huyện Phụng Hiệp - tỉnh Hậu Giang,2023-11-02T23:30:00,105.706865,9.891858,0,,Lốc
Động đất tại Kon Tum,Xã Ngọc Tem - huyện Kon Plông - tỉnh Kon Tum,2023-11-08T10:46:00,108.31,14.792,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2023-11-12T05:29:00,108.244,14.85,0,,Động đất
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2023-11-13T01:09:00,108.306,14.816,0,,Động đất
Mưa lớn gây lũ tại Lào Cai,huyện Văn Bàn - tỉnh Lào Cai,2023-11-12T19:00:00,104.202916,22.213881,0,,Lũ
Mưa lớn tại Đà Nẵng,huyện Hòa Vang - tỉnh Thừa Thiên Huế,2023-11-12T19:00:00,107.980909,16.116417,0,,Mưa lớn
Động đất tại Kon Tum,"xã Đắk Tăng, huyện Kon Plông, tỉnh Kon Tum",2023-11-13T10:31:00,108.287,14.781,0,,Động đất
Động đất tại Kon Tum,"xã Đắk Tăng, huyện Kon Plông, tỉnh Kon Tum",2023-11-13T10:02:00,108.26,14.744,0,,Động đất
Động đất tại Myanmar,Biên giới Myanmar - Trung Quốc,2023-11-17T13:02:00,99.27,21.09,0,,Động đất
Động đất tại Myanmar,Biên giới Myanmar - Trung Quốc,2023-11-17T08:37:00,99.46,21.21,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2023-11-30T19:02:00,108.266,14.821,0,,Động đất
Sạt lở đất tại Bình Thuận,Xã Tân Thành - huyện Hàm Thuận Nam - tỉnh Bình Thuận,2023-11-28T07:00:00,107.952754,10.709787,0,,Sạt lở đất
Sạt lở đất tại Quảng Ngãi,Xã Nghĩa Dõng - Thành phố Quảng Ngãi - tỉnh Quảng Ngãi,2023-11-30T15:00:00,108.832081,15.115642,0,,Sạt lở đất
Động đất tại Sơn La,Xã Phổng Lăng - huyện Thuận Châu - tỉnh Sơn La,2023-12-05T19:39:00,103.684,21.428,0,,Động đất
Lốc tại Cà Mau,Thị trấn Trần Văn Thời - huyện Trần Văn Thời - tỉnh Cà Mau,2023-12-01T14:30:00,104.968723,9.094637,0,,Lốc
Động đất tại Kon Tum,xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2024-11-27T18:41:00,108.205,14.885,0,,Động đất
Động đất tại Kon Tum,xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2024-11-27T20:00:00,108.182,14.803,0,,Động đất
"Dông, lốc, mưa đá tại Nghệ An","Xã Tam Quan, Yên Thắng - huyện Tương Dương - tỉnh Nghệ An",2024-05-01T15:00:00,104.663656,19.238718,0,,"Dông lốc, sét, mưa đá"
Dông lốc tại Kiên Giang,"xã Hòa Điền, Dương Hòa, Bình An, Hòn Nghệ - huyện Kiên Lương - tỉnh Kiên Giang",2024-06-25T04:00:00,104.62587,10.296762,0,,Lốc
Lốc tại Đồng Nai ,xã Gia Kiệm - huyện Thống Nhất - tỉnh Đồng Nai,2024-05-15T17:35:00,107.175187,11.029579,0,,Lốc
Mưa lớn tại Bắc Kạn,"Huyện Na Rì, Tp Bắc Kạn, Chợ Đồn - Tỉnh Bắc Kạn",2024-08-20T21:00:00,105.83350197942502,22.149694172274298,0,,Mưa lớn
Động đất tại Kon Tum,xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2024-11-27T23:00:00,108.212,14.889,0,,Động đất
Động đất tại Quảng Nam,Xã Trà Linh - huyện Nam Trà My - tỉnh Quảng Nam,2024-11-23T03:41:00,108.05,15.06,0,,Động đất
Động đất tại Kon Tum,xã Măng Búk- huyện Kon Plông - tỉnh Kon Tum,2024-08-09T14:29:00,108.171,14.88,0,,Động đất
"Mưa lớn, sạt lở đất tại Bắc Kạn","Các TP/huyện: TP. Bắc Kạn, Bạch Thông, Na Rì, Pác Nặm, Ba Bể, Chợ Mới, Chợ Đồn - tỉnh Bắc Kạn",2024-07-02T19:00:00,105.84347,22.139764,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2024-04-15T18:36:00,108.294,14.818,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2024-04-15T18:14:00,108.238,14.859,0,,Động đất
Lốc tại Điện Biên,huyện Mường né - tỉnh Điện Biên,2024-05-15T18:50:00,102.657608,22.052906,0,,Lốc
Mưa lớn tại Tuyên Quang,"Huyện Chiêm Hoá, Hàm Yên, Yên Sơn, Na Hang - Tỉnh Tuyên Quang",2024-08-20T23:00:00,105.20752973665113,22.20124400854609,0,,Mưa lớn
Động đất tại Kon Tum,"Xã Măng Búk, Kon Plông, tỉnh Kon Tum (trận 1)",2024-09-05T08:27:00,108.158,14.875,0,,Động đất
Lốc tại Quảng Trị,"Xã Lìa, Xy, Thanh - huyện Hướng Hóa - tỉnh Quảng Trị",2024-04-15T17:00:00,106.666475,16.489376,0,,Lốc
Động đất tại Kon Tum,Xã Đắk Ring - Huyện Kon Plông - Tỉnh Kon Tum,2024-08-21T08:30:00,108.307,14.901,0,,Động đất
Sạt lở tại Vĩnh Long,Xã Tân An Hội - huyện Mang Thít - tỉnh Vĩnh Long,2024-04-10T17:00:00,106.101547,10.139227,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Măng Cành - huyện Kon Plông - tỉnh Kon Tum,2024-07-04T12:35:00,108.297,14.728,0,,Động đất
Lốc tại Bình Thuận,xã Tân Đức - huyện Hàm Tân - tỉnh Bình Thuận,2024-06-09T10:05:00,107.584789,10.850772,0,,Lốc
"Mưa lớn, ngập lụt tại Cao Bằng","Xã Quảng Lâm, huyện Bảo Lâm; xã Tam Kim, huyện Nguyên Bình - tỉnh Cao Bằng",2024-07-03T09:00:00,105.372243,22.834685,0,,Ngập lụt
Sét tại Nghệ An,Xã Bảo Nam - Huyện Kỳ Sơn - Tỉnh Nghệ An,2024-06-24T14:00:00,104.2923131861986,19.430167141850372,0,,Sét
Động đất tại Kon Tum,Xã Đăk Năng -  huyện Kon Plông - tỉnh Kon Tum,2024-06-28T21:58:00,108.159,15.018,0,,Động đất
Lốc tại Nghệ An,"Các xã: Mường Ải, Mường Típ, Bắc Lý - huyện Kỳ Sơn - tỉnh Nghệ An",2024-04-26T17:00:00,104.02086753802398,19.305877324794835,0,,Lốc
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plong - tỉnh Kon Tum,2024-07-04T04:15:00,108.27,14.839,0,,Động đất
Động đất tại Kon Tum,Xã Ngok Tem - huyện Kon Plông - tỉnh Kon Tum,2024-07-04T09:16:00,108.328,14.868,0,,Động đất
Động đất tại Kon Tum,xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2024-08-09T14:18:00,108.229,14.886,0,,Động đất
Mưa lớn tại Lào Cai,Huyện Si Ma Cai - Tỉnh Lào Cai,2024-07-03T16:00:00,104.30587373441972,22.684421595883876,0,,Mưa lớn
Lốc tại An Giang,"Xã Vĩnh Thạnh Trung, Bình Phú - Huyện Châu Phú; Phường Mỹ Hạnh, Mỹ Long - Tp Long Xuyên; Xã Phú Bình, Phú Xuân - Huyện Phú Tân - Tỉnh An Giang",2024-07-02T22:00:00,105.21371833263542,10.595733333179798,0,,Lốc
Động đất tại Quảng Nam,"Xã Trà Nam, huyện Nam Trà My, tỉnh Quảng Nam (trận 3)",2024-09-05T13:12:00,108.114,14.97,0,,Động đất
Động đất tại Thừa Thiên Huế,xã Hương Nguyên - huyện A Lưới - tỉnh Thừa Thiên Huế,2024-09-08T06:40:00,107.465,16.136,0,,Động đất
Lốc xoáy tại Bình Thuận,Xã Thuận Hòa - huyện Hàm Thuận Bắc - tỉnh Bình Thuận,2024-07-02T15:30:00,108.14803604428042,11.200103003788248,0,,Lốc
Mưa lớn tại Yên Bái,"Các xã: Mỹ Gia, Cảm Nhân - huyện Yên Bình - tỉnh Yên Bái",2024-07-03T23:00:00,104.96456241938641,21.93490464530461,0,,Mưa lớn
Mưa đá và dông lốc tại Thanh Hoá,"Các xã: Quảng Chiểu, Pù Nhi và thị trấn Mường Lát - huyện Mường Lát - tỉnh Thanh Hoá",2024-04-17T22:00:00,104.56815,20.476603,0,1,"Dông lốc, sét, mưa đá"
Động đất tại Kon Tum,Xã Ngok Tem - huyện Kon Plông - tỉnh Kon Tum,2024-08-10T20:10:00,108.32,14.865,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2024-07-09T20:06:00,108.243,14.866,0,,Động đất
Mưa lớn tại Bắc Kạn,"huyện Bạch Thông, Ba Bể, Pác nặm, Chợ Đồn - tỉnh Bắc Kạn",2024-06-15T21:10:00,105.664577,22.609648,0,,Mưa lớn
Mưa lớn tại Cao Bằng,"xã  Đình Phùng, Hồng Trị - huyện Bảo Lạc; xã Quang Thành, Phan Thanh huyện Nguyên Bình; xã Vĩnh Quang huyện Bảo Lâm - tỉnh Cao Bằng",2024-05-15T10:15:00,105.550269,22.926817,0,,Mưa lớn
Mưa lớn tại Hà Giang,"huyện Bắc Quang, Hoàng Su Phì, Vị Xuyên, Xín Mần, Quang Bình, Bắc Mê - tỉnh Hà Giang",2024-07-09T19:10:00,104.895866,22.484427,0,,Mưa lớn
Động đất tại Kon Tum,xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2024-07-12T12:35:00,108.285,14.807,0,,Động đất
"Dông, lốc, sét, mưa đá tại tỉnh Bình Phước","xã Nghĩa Trung, Phú Sơn, Đường - huyện Bù Đăng - tỉnh Bình Phước",2024-05-15T17:45:00,107.128709,11.576349,0,,"Dông lốc, sét, mưa đá"
Dông lốc tại Bình Thuận,xã Măng Tố - huyện Tánh Linh - tỉnh Bình Thuận,2024-05-17T15:00:00,107.707573,11.219435,0,,Lốc
Mưa lớn tại Điện Biên,"huyện Tủa Chùa, Điện Biên Đông - tỉnh Điện Biên",2024-07-10T08:00:00,103.431983,22.012295,0,,Mưa lớn
Dông lốc tại Tây Ninh,Xã Bàu Đồn - huyện Gò Dầu - tỉnh Tây Ninh,2024-05-15T18:00:00,106.311124,11.182146,0,,Lốc
Áp thấp nhiệt đới,Vùng biển Quảng Trị đến Đà Nẵng,2024-07-13T13:00:00,108.1,17.0,5,3,Áp thấp nhiệt đới
Mưa lớn tại Hà Nội,Tp. Hà Nội,2024-09-06T17:00:00,105.836434,21.034684,0,,Mưa lớn
Động đất tại Kon Tum,"Xã Đắk Tăng, huyện Kon Plông, tỉnh Kon Tum (trận 4)",2024-09-05T16:02:00,108.176,14.767,0,,Động đất
Mưa lớn tại Yên Bái,huyện Văn Yên và thị xã Nghĩa Lộ - tỉnh Yên Bái,2024-08-11T18:00:00,104.508475,21.602142,0,,Mưa lớn
Động đất tại Kon Tum (Trận 5),Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2024-08-01T20:25:00,108.279,14.777,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Nên - huyện Kon Plông - tỉnh Kon Tum,2024-04-18T11:18:00,108.211,15.0,0,,Động đất
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2024-01-15T17:06:00,108.294,14.777,0,,Động đất
Sét tại Long An,"huyện Tân Trụ, Thạnh Hóa và thị xã Kiến Tường - tỉnh Long An",2024-05-21T10:00:00,106.512236,10.512882,0,,Sét
Mưa lớn tại Lạng Sơn,Huyện Bắc Sơn - Tỉnh Lạng Sơn,2024-07-02T08:00:00,106.271910973576,21.71357031200996,0,,Mưa lớn
Động đất tại Lai Châu,Xã Thu Lũm - huyện Mường Tè - tỉnh Lai Châu,2024-01-16T23:59:00,102.454,22.749,0,,Động đất
Động đất tại Kon Tum (Trận 4),Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2024-08-01T20:18:00,108.273,14.801,0,,Động đất
Mưa lớn tại Bình Thuận,xã Đức Phú - huyện Tánh Linh - tỉnh Bình Thuận,2024-08-11T21:00:00,107.665935,11.245729,0,,Mưa lớn
Sạt lở đất tại Vĩnh Long,"Các xã: Long An, Tân Hạnh - huyện Long Hồ - tỉnh Vĩnh Long ",2024-01-09T09:00:00,105.927814,10.217698,0,,Sạt lở đất
Động đất tại Kon Tum,xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2024-07-14T15:20:00,108.185,14.809,0,,Động đất
Động đất tại Kon Tum,Xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2024-01-19T23:34:00,108.207,14.921,0,,Động đất
Động đất tại Hòa Bình,Xã Cao Dương - huyện Lương Sơn - tỉnh Hòa Bình,2024-01-13T00:05:00,105.645,20.746,0,,Động đất
Động đất tại Kon Tum,Xã Hiếu - huyện Kon Plông - tỉnh Kon Tum,2024-01-15T11:29:00,108.48,14.675,0,,Động đất
Mưa lớn tại tỉnh Sơn La,xã Đá đỏ - huyện Phù yên; xã Tạ Khoa - huyện Bắc Yên - tỉnh Sơn La,2024-05-05T13:50:00,104.503826,21.11935,0,,"Dông lốc, sét, mưa đá"
Rét hại tại Bắc Bộ và Bắc Trung Bộ,Bắc Bộ và Bắc Trung Bộ,2024-01-22T00:00:00,106.952269,21.822108,0,1,Rét hại
Sạt lở đất tại An Giang,Tp. Long Xuyên - Tỉnh An Giang,2024-09-04T15:00:00,105.444439,10.362318,0,,Sạt lở đất
Lốc tại Bà Rịa Vũng Tàu,thị xã Phú Mỹ - huyện Tân Thành - tỉnh Bà Rịa Vũng Tàu,2024-07-14T13:00:00,107.040548,10.651371,0,,Lốc
Động đất tại Kon Tum,xã Ngọc Tem - huyênh Kon Plông - tỉnh Kon Tum,2024-07-15T01:10:00,108.293,14.815,0,,Động đất
Lốc tại Trà Vinh,xã Lương Hòa - huyện Châu Thành; Phường 8-  Tp.Trà Vinh - tỉnh Trà Vinh,2024-05-06T08:00:00,106.373731,9.911723,0,,Lốc
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2024-01-21T23:24:00,108.247,14.828,0,,Động đất
Động đất tại Kon Tum,xãĐắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2024-07-15T02:05:00,108.209,14.817,0,,Động đất
"Sóng to, gió lớn tại vùng biển Bình Thuận",Bờ biển Tân Thành - huyện Hàm Thuận Nam - tỉnh Bình Thuận,2024-01-22T02:00:00,108.0,10.716667,0,,Gió mạnh trên biển
Hạn hán tại Hòa Bình,huyện Yên Thủy - tỉnh Hòa Bình,2024-04-23T00:00:00,105.657403,20.391837,0,,Hạn hán
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2024-01-21T23:24:00,108.247,14.828,0,,Động đất
Lốc tại Bình Định,xã Vĩnh An - huyện Tây Sơn - tỉnh Bình Định,2024-09-06T23:00:00,108.850729,13.8719,0,,Lốc
Mưa đá tại Lai Châu,Xã Thu Lũm - huyện Mường Tè - tỉnh Lai Châu,2024-01-17T07:00:00,102.457724,22.704058,0,,Mưa đá
Lốc tại An Giang,Huyện An Phú - Tỉnh An Giang,2024-07-14T16:05:00,105.09351913834456,10.811852774267704,0,,Lốc
Lốc tại Vĩnh Long,"Huyện Long Hồ, Tp Vĩnh Long - Tỉnh Vĩnh Long",2024-08-20T19:00:00,105.9511626447478,10.257462498379002,0,,Lốc
Động đát tại Kon Tum,"Xã Ngok Tem, huyện Kon Plông, tỉnh Kon Tum (trận 6)",2024-09-05T19:12:00,108.305,14.815,0,,Động đất
Lốc tại Trà Vinh,xã Long Khánh - huyện Duyên Hải - tỉnh Trà Vinh,2024-09-07T08:00:00,106.449614,9.614635,0,,Lốc
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2024-01-23T11:02:00,108.359,14.752,0,,Động đất
Sạt lở đất tại Hà Tĩnh,phường Kỳ Liên - Thị xã Kỳ Anh - tỉnh Hà Tĩnh,2024-05-06T13:00:00,106.303137,18.058889,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Đắk Nên - huyện Kon Plông - tỉnh Kon Tum,2024-11-30T18:31:00,108.162,14.989,0,,Động đất
Động đất tại Kon Tum,Xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2024-11-30T17:12:00,108.135,14.958,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Tăng - Huyện Kon Plông - Tỉnh Kon Tum,2024-07-16T02:06:00,108.209,14.817,0,,Động đất
Động đất tại Kon Tum,Xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2024-11-30T16:42:00,108.142,14.953,0,,Động đất
Mưa lớn tại Phú Quốc - Kiên Giang,Xã Cửa Dương - Tp Phú Quốc - Tỉnh Kiên Giang,2024-07-15T09:00:00,104.0048259681453,10.258607677603306,0,,Mưa lớn
Động đất tại Kon Tum,"Xã Đắk Tăng, huyện Kon Plông, tỉnh Kon Tum (trận 5)",2024-09-05T16:25:00,108.17,14.761,0,,Động đất
,Xã Ngọc Tem - Huyện Kon Plông - tỉnh Kon Tum,2024-07-16T01:13:00,108.293,14.815,0,,Động đất
Lốc tại Long An,"xã Vĩnh Trị, Hưng Điền B, Hưng Thạnh - huyện Vĩnh Hưng, Tân Hưng - tỉnh Long An",2024-09-13T16:00:00,105.788424,10.899087,0,,Lốc
Sạt lở đất tại Lâm Đồng,Xã Đạ K'Nàng - huyện Đam Rông - Tỉnh Lâm Đồng,2024-07-15T04:00:00,108.14741655593413,11.90024312197973,0,,Sạt lở đất
Động đất tại Kon Tum,"Xã Đắk Tăng, Kon Plông, tỉnh Kon Tum (trận 2)",2024-09-05T10:44:00,108.167,14.763,0,,Động đất
Lốc tại Tiền Giang,"Xã Bình Ninh, huyện Chợ Gạo, tỉnh Tiền Giang",2024-09-04T15:00:00,106.52103999681587,10.316507172332047,0,,Lốc
Động đất tại Kon Tum (trận 3),Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2024-08-01T18:35:00,108.253,14.754,0,,Động đất
Động đất tại Kon Tum,Xã Ngok Tem - huyện Kon Plông - tỉnh Kon Tum,2024-01-31T13:49:00,108.404,14.766,0,,Động đất
Mưa lớn tại Lào Cai,huyện Si Ma Cai - tỉnh Lào Cai,2024-07-14T08:00:00,104.275651,22.69073,0,,Mưa lớn
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2024-02-04T18:31:00,108.3,14.825,0,,Động đất
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2024-02-07T10:59:00,108.286,14.834,0,,Động đất
"Mưa kèm theo dông lốc, sét tại Bắc Kạn","Các huyện: Bạch Thông, Chợ Mới, Na Rì, Chợ Đồn, Ngân Sơn, Pác Nặm, Ba Bể - tỉnh Bắc Kạn",2024-04-17T20:00:00,105.768807,22.123137,0,1,"Dông lốc, sét, mưa đá"
Lốc tại Kiên Giang,"huyện Hòn Đất, Châu Thành, Giồng Riềng, An Biên, An Minh, Giang Thành, Kiên Lương, Hòn Đất, Tân Hiệp, U Minh Thượng - tỉnh Kiên Giang",2024-07-14T08:00:00,104.905507,10.232131,0,,Lốc
Động đất tại Kon Tum,Xã Đắk Tăng  - huyện Kon Plông - tỉnh Kon Tum,2024-02-07T10:49:00,108.273,14.829,0,,Động đất
Lốc xoáy tại Nghệ An,"Huyện Anh Sơn, tỉnh Nghệ An",2024-05-05T18:00:00,105.07165063533988,18.9747786796817,0,,Lốc
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2024-02-07T11:40:00,108.28,14.847,0,,Động đất
Sạt lở đất tại An Giang,khóm  Thạnh An - thị trấn Vĩnh Thạnh Trung - huyện Châu Phú - tỉnh An Giang,2024-07-16T08:00:00,105.192207,10.593724,0,,Sạt lở đất
"Mưa dông kèm lốc, sét tại Thái Nguyên","Các huyện: Định Hoá, Đại Từ - tỉnh Thái Nguyên",2024-05-08T11:30:00,105.588304,21.591901,0,,Sét
